[inf] 2018-04-18 19:32:50 | App connected with redis server
[dbg] 2018-04-18 19:33:23 | Listing peers - {"attempt":"matched broadhash","found":0,"matched":0,"picked":0,"accepted":0}
[dbg] 2018-04-18 19:33:23 | Listing peers - {"attempt":"unmatched broadhash","found":0,"matched":0,"picked":0,"accepted":0}
[dbg] 2018-04-18 19:33:23 | Listing 0 total peers
[dbg] 2018-04-18 19:33:23 | Listing peers - {"attempt":"matched broadhash","found":0,"matched":0,"picked":0,"accepted":0}
[dbg] 2018-04-18 19:33:23 | Listing peers - {"attempt":"unmatched broadhash","found":0,"matched":0,"picked":0,"accepted":0}
[dbg] 2018-04-18 19:33:23 | Listing 0 total peers
[inf] 2018-04-18 19:33:23 | Finished sync
[inf] 2018-04-18 19:33:23 | Starting sync
[dbg] 2018-04-18 19:33:23 | Undoing unconfirmed transactions before sync
[dbg] 2018-04-18 19:33:23 | Establishing broadhash consensus before sync
[dbg] 2018-04-18 19:33:23 | Listing peers - {"attempt":"matched broadhash","found":0,"matched":0,"picked":0,"accepted":0}
[dbg] 2018-04-18 19:33:23 | Listing peers - {"attempt":"unmatched broadhash","found":0,"matched":0,"picked":0,"accepted":0}
[dbg] 2018-04-18 19:33:23 | Listing 0 total peers
[dbg] 2018-04-18 19:33:23 | Listing peers - {"attempt":"matched broadhash","found":0,"matched":0,"picked":0,"accepted":0}
[dbg] 2018-04-18 19:33:23 | Listing peers - {"attempt":"unmatched broadhash","found":0,"matched":0,"picked":0,"accepted":0}
[dbg] 2018-04-18 19:33:23 | Listing 0 total peers
[inf] 2018-04-18 19:33:23 | Finished sync
[inf] 2018-04-18 19:33:23 | Starting sync
[dbg] 2018-04-18 19:33:23 | Undoing unconfirmed transactions before sync
[dbg] 2018-04-18 19:33:23 | Establishing broadhash consensus before sync
[dbg] 2018-04-18 19:33:23 | Listing peers - {"attempt":"matched broadhash","found":0,"matched":0,"picked":0,"accepted":0}
[dbg] 2018-04-18 19:33:23 | Listing peers - {"attempt":"unmatched broadhash","found":0,"matched":0,"picked":0,"accepted":0}
[dbg] 2018-04-18 19:33:23 | Listing 0 total peers
[dbg] 2018-04-18 19:33:23 | Listing peers - {"attempt":"matched broadhash","found":0,"matched":0,"picked":0,"accepted":0}
[dbg] 2018-04-18 19:33:23 | Listing peers - {"attempt":"unmatched broadhash","found":0,"matched":0,"picked":0,"accepted":0}
[dbg] 2018-04-18 19:33:23 | Listing 0 total peers
[inf] 2018-04-18 19:33:23 | Finished sync
[ERR] 2018-04-18 19:33:23 | Failed to load delegates - Account with public key: a37467c4d5eeeb50e7c2320344123aa1999186418dc95bfbeb6b286338a7fc00 not found
[dbg] 2018-04-18 19:33:23 | No delegates enabled
[inf] 2018-04-18 19:33:23 | Loading 101 delegates from config
[inf] 2018-04-18 19:33:23 | Starting sync
[dbg] 2018-04-18 19:33:23 | Undoing unconfirmed transactions before sync
[dbg] 2018-04-18 19:33:23 | Establishing broadhash consensus before sync
[dbg] 2018-04-18 19:33:23 | Listing peers - {"attempt":"matched broadhash","found":0,"matched":0,"picked":0,"accepted":0}
[dbg] 2018-04-18 19:33:23 | Listing peers - {"attempt":"unmatched broadhash","found":0,"matched":0,"picked":0,"accepted":0}
[dbg] 2018-04-18 19:33:23 | Listing 0 total peers
[dbg] 2018-04-18 19:33:23 | Listing peers - {"attempt":"matched broadhash","found":0,"matched":0,"picked":0,"accepted":0}
[dbg] 2018-04-18 19:33:23 | Listing peers - {"attempt":"unmatched broadhash","found":0,"matched":0,"picked":0,"accepted":0}
[dbg] 2018-04-18 19:33:23 | Listing 0 total peers
[inf] 2018-04-18 19:33:23 | Finished sync
[inf] 2018-04-18 19:33:23 | Starting sync
[dbg] 2018-04-18 19:33:23 | Undoing unconfirmed transactions before sync
[dbg] 2018-04-18 19:33:23 | Establishing broadhash consensus before sync
[dbg] 2018-04-18 19:33:23 | Listing peers - {"attempt":"matched broadhash","found":0,"matched":0,"picked":0,"accepted":0}
[dbg] 2018-04-18 19:33:23 | Listing peers - {"attempt":"unmatched broadhash","found":0,"matched":0,"picked":0,"accepted":0}
[dbg] 2018-04-18 19:33:23 | Listing 0 total peers
[dbg] 2018-04-18 19:33:23 | Listing peers - {"attempt":"matched broadhash","found":0,"matched":0,"picked":0,"accepted":0}
[dbg] 2018-04-18 19:33:23 | Listing peers - {"attempt":"unmatched broadhash","found":0,"matched":0,"picked":0,"accepted":0}
[dbg] 2018-04-18 19:33:23 | Listing 0 total peers
[inf] 2018-04-18 19:33:23 | Finished sync
[ERR] 2018-04-18 19:33:23 | Sync timer - Failed to find enough good peers
[log] 2018-04-18 19:33:23 | GET /api/blocks/getHeight from 127.0.0.1
[ERR] 2018-04-18 19:33:24 | Failed to load delegates - Account with public key: a37467c4d5eeeb50e7c2320344123aa1999186418dc95bfbeb6b286338a7fc00 not found
[dbg] 2018-04-18 19:33:24 | No delegates enabled
[inf] 2018-04-18 19:33:24 | Loading 101 delegates from config
[log] 2018-04-18 19:33:24 | GET /api/blocks/getHeight from 127.0.0.1
[ERR] 2018-04-18 19:33:25 | Failed to load delegates - Account with public key: a37467c4d5eeeb50e7c2320344123aa1999186418dc95bfbeb6b286338a7fc00 not found
[dbg] 2018-04-18 19:33:25 | No delegates enabled
[inf] 2018-04-18 19:33:25 | Loading 101 delegates from config
[log] 2018-04-18 19:33:25 | GET /api/blocks/getHeight from 127.0.0.1
[dbg] 2018-04-18 19:33:26 | Releasing enqueued broadcasts
[dbg] 2018-04-18 19:33:26 | Queue empty
[ERR] 2018-04-18 19:33:26 | Failed to load delegates - Account with public key: a37467c4d5eeeb50e7c2320344123aa1999186418dc95bfbeb6b286338a7fc00 not found
[dbg] 2018-04-18 19:33:26 | No delegates enabled
[inf] 2018-04-18 19:33:26 | Loading 101 delegates from config
[log] 2018-04-18 19:33:26 | GET /api/blocks/getHeight from 127.0.0.1
[ERR] 2018-04-18 19:33:27 | Failed to load delegates - Account with public key: a37467c4d5eeeb50e7c2320344123aa1999186418dc95bfbeb6b286338a7fc00 not found
[dbg] 2018-04-18 19:33:27 | No delegates enabled
[inf] 2018-04-18 19:33:27 | Loading 101 delegates from config
[log] 2018-04-18 19:33:27 | GET /api/blocks/getHeight from 127.0.0.1
[dbg] 2018-04-18 19:33:28 | Listing peers - {"attempt":"matched broadhash","found":0,"matched":0,"picked":0,"accepted":0}
[dbg] 2018-04-18 19:33:28 | Listing peers - {"attempt":"unmatched broadhash","found":0,"matched":0,"picked":0,"accepted":0}
[dbg] 2018-04-18 19:33:28 | Listing 0 total peers
[ERR] 2018-04-18 19:33:28 | Failed to load delegates - Account with public key: a37467c4d5eeeb50e7c2320344123aa1999186418dc95bfbeb6b286338a7fc00 not found
[dbg] 2018-04-18 19:33:28 | No delegates enabled
[inf] 2018-04-18 19:33:28 | Loading 101 delegates from config
[log] 2018-04-18 19:33:28 | GET /api/blocks/getHeight from 127.0.0.1
[ERR] 2018-04-18 19:33:29 | Failed to load delegates - Account with public key: a37467c4d5eeeb50e7c2320344123aa1999186418dc95bfbeb6b286338a7fc00 not found
[dbg] 2018-04-18 19:33:29 | No delegates enabled
[inf] 2018-04-18 19:33:29 | Loading 101 delegates from config
[log] 2018-04-18 19:33:29 | GET /api/blocks/getHeight from 127.0.0.1
[ERR] 2018-04-18 19:33:30 | Failed to load delegates - Account with public key: a37467c4d5eeeb50e7c2320344123aa1999186418dc95bfbeb6b286338a7fc00 not found
[dbg] 2018-04-18 19:33:30 | No delegates enabled
[inf] 2018-04-18 19:33:30 | Loading 101 delegates from config
[log] 2018-04-18 19:33:30 | GET /api/blocks/getHeight from 127.0.0.1
[dbg] 2018-04-18 19:33:31 | Releasing enqueued broadcasts
[dbg] 2018-04-18 19:33:31 | Queue empty
[log] 2018-04-18 19:33:31 | GET /api/loader/status/sync from 127.0.0.1
[ERR] 2018-04-18 19:33:31 | Failed to load delegates - Account with public key: a37467c4d5eeeb50e7c2320344123aa1999186418dc95bfbeb6b286338a7fc00 not found
[dbg] 2018-04-18 19:33:31 | No delegates enabled
[inf] 2018-04-18 19:33:31 | Loading 101 delegates from config
[log] 2018-04-18 19:33:31 | GET /api/blocks/getHeight from 127.0.0.1
[ERR] 2018-04-18 19:33:32 | Failed to load delegates - Account with public key: a37467c4d5eeeb50e7c2320344123aa1999186418dc95bfbeb6b286338a7fc00 not found
[dbg] 2018-04-18 19:33:32 | No delegates enabled
[inf] 2018-04-18 19:33:32 | Loading 101 delegates from config
[log] 2018-04-18 19:33:32 | GET /api/blocks/getHeight from 127.0.0.1
[dbg] 2018-04-18 19:33:33 | Listing peers - {"attempt":"matched broadhash","found":0,"matched":0,"picked":0,"accepted":0}
[dbg] 2018-04-18 19:33:33 | Listing peers - {"attempt":"unmatched broadhash","found":0,"matched":0,"picked":0,"accepted":0}
[dbg] 2018-04-18 19:33:33 | Listing 0 total peers
